alpha,beta,altitude,Mach,q,v_tas,alpha-res,CL,CD,CY,Cl,Cm,Cn,L,Y,D,l_b,m_b,n_b
6,0,2500,0.54,15244.19365,178.5020993,6,1.22844,0.07669,0,0,-4.79352,0,2773200.467,0,173127.4981,0,-55694734.08,0
7,0,2500,0.54,15244.19365,178.5020993,7,1.34887,0.08532,0,0,-5.2783,0,3045070.914,0,192609.7032,0,-61327274.09,0
8,0,2500,0.54,15244.19365,178.5020993,8,1.46851,0.09454,0,0,-5.75784,0,3315157.938,0,213423.832,0,-66898931.82,0
9,0,2500,0.54,15244.19365,178.5020993,9,1.58729,0.10434,0,0,-6.23157,0,3583303.514,0,235547.3094,0,-72403084.59,0
10,0,2500,0.54,15244.19365,178.5020993,10,1.70513,0.11468,0,0,-6.6989,0,3849327.042,0,258889.8355,0,-77832877.32,0
11,0,2500,0.54,15244.19365,178.5020993,11,1.82198,0.12554,0,0,-7.15927,0,4113115.648,0,283406.2605,0,-83181803.53,0
12,0,2500,0.54,15244.19365,178.5020993,12,1.93777,0.13689,0,0,-7.61211,0,4374511.306,0,309028.8593,0,-88443240.5,0
13,0,2500,0.54,15244.19365,178.5020993,13,2.05244,0.1487,0,0,-8.05687,0,4633378.566,0,335689.907,0,-93610797.94,0
-10,0,3000,0.54,14310.5507,177.4320813,-10,-0.74745,0.03062,0,0,3.18177,0,-1584022.518,0,64890.98868,0,34704058.21,0
-9,0,3000,0.54,14310.5507,177.4320813,-9,-0.62425,0.02814,0,0,2.69567,0,-1322932.713,0,59635.28483,0,29402090.22,0
-8,0,3000,0.54,14310.5507,177.4320813,-8,-0.50066,0.02636,0,0,2.20509,0,-1061016.407,0,55863.04578,0,24051258.17,0
-7,0,3000,0.54,14310.5507,177.4320813,-7,-0.37675,0.02528,0,0,1.71062,0,-798421.946,0,53574.27152,0,18657997.3,0
-6,0,3000,0.54,14310.5507,177.4320813,-6,-0.25261,0.02491,0,0,1.21287,0,-535340.0604,0,52790.15441,0,13228960.95,0
-5,0,3000,0.54,14310.5507,177.4320813,-5,-0.12829,0.02526,0,0,0.71245,0,-271876.7125,0,53531.88681,0,7770802.501,0
-4,0,3000,0.54,14310.5507,177.4320813,-4,-0.00389,0.02634,0,0,0.20996,0,-8243.825799,0,55820.66107,0,2290066.24,0
-3,0,3000,0.54,14310.5507,177.4320813,-3,0.12052,0.02814,0,0,-0.29398,0,255410.2533,0,59635.28483,0,-3206485.394,0
-2,0,3000,0.54,14310.5507,177.4320813,-2,0.24488,0.03066,0,0,-0.79876,0,518958.3706,0,64975.7581,0,-8712199.039,0
-1,0,3000,0.54,14310.5507,177.4320813,-1,0.36909,0.0339,0,0,-1.30376,0,782188.6026,0,71842.08087,0,-14220312.26,0
0,0,3000,0.54,14310.5507,177.4320813,0,0.49309,0.03786,0,0,-1.80837,0,1044973.795,0,80234.25315,0,-19724171.69,0
1,0,3000,0.54,14310.5507,177.4320813,1,0.6168,0.04252,0,0,-2.31198,0,1307144.41,0,90109.89023,0,-25217123.96,0
2,0,3000,0.54,14310.5507,177.4320813,2,0.74015,0.04789,0,0,-2.81396,0,1568552.099,0,101490.1845,0,-30692297.57,0
3,0,3000,0.54,14310.5507,177.4320813,3,0.86306,0.05393,0,0,-3.31372,0,1829027.325,0,114290.3664,0,-36143257.3,0
4,0,3000,0.54,14310.5507,177.4320813,4,0.98546,0.06065,0,0,-3.81063,0,2088421.741,0,128531.6285,0,-41563131.63,0
5,0,3000,0.54,14310.5507,177.4320813,5,1.10728,0.06802,0,0,-4.3041,0,2346587,0,144150.3935,0,-46945485.36,0
